RECON_ID,EXT_INVOICE_KEY,CUSTOMER_ID,INVOICE_AMOUNT,PAYMENT_TOTAL,DIFFERENCE,MATCH_STATUS,RUN_AT,RUN_ID,RUN_LABEL
6d024b50-2615-49a2-8d72-77f0e1074d59,INV0182,28,3510,4650,-1140,OVERPAID,2025-09-17T01:56:47.34Z,,
fdf8275d-b20b-4bea-8540-08f3855d7b5d,INV0165,36,3152,12156,-9003,OVERPAID,2025-09-17T01:56:47.34Z,,
59d9789a-fc40-4eec-8b78-2eb212160340,INV0075,10,125,640,-515,OVERPAID,2025-09-17T01:56:47.34Z,,
e5210be5-42b1-488c-8d4b-dbfa88219a11,INV0001,39,4720,6971,-2251,OVERPAID,2025-09-17T02:09:54.789Z,,
8b9e4355-9cb5-4129-b18f-390126d03427,INV0014,40,2563,26610,-24046,OVERPAID,2025-09-17T02:09:54.789Z,,
eb0e56b4-4108-4d86-9194-e886779d5b5f,INV0023,2,3393,20312,-16919,OVERPAID,2025-09-17T02:09:54.789Z,,
c0157186-da46-4d2f-ac9a-ce1a8f831ab9,INV0035,15,300,7420,-7120,OVERPAID,2025-09-17T02:09:54.789Z,,
a3e97ec5-12af-4e00-9b7f-6dc7f10ad46b,INV0043,39,3486,6971,-3486,OVERPAID,2025-09-17T02:09:54.789Z,,
bea77fd1-5f81-4823-8a8b-6c079241c451,INV0086,16,4261,5964,-1702,OVERPAID,2025-09-17T02:09:54.789Z,,
ca467acc-1efa-4732-89d6-d162e109d91b,INV0051,2,1364,20312,-18948,OVERPAID,2025-09-17T02:09:54.789Z,,
42b7a1d6-d715-4078-a00c-d1dcee6aa27b,INV0113,5,2198,9200,-7002,OVERPAID,2025-09-17T02:09:54.789Z,,
f250726d-4064-4370-b6cb-6e151be5f50e,INV0079,48,3295,9409,-6114,OVERPAID,2025-09-17T02:09:54.789Z,,
5e6f817a-6189-4420-8e51-dbe4798def0e,INV0084,40,3758,26610,-22852,OVERPAID,2025-09-17T02:09:54.789Z,,
fec26e05-4d8c-4135-b942-3146cfe1be4a,INV0085,21,3283,8156,-4873,OVERPAID,2025-09-17T02:09:54.789Z,,
85b5afad-eda6-4031-a2af-7f068d85d1b5,INV0100,7,2513,1987,526,PARTIAL,2025-09-17T02:09:54.789Z,,
ff71de96-b1f3-4568-9335-400fb836e98c,INV0107,11,4708,5692,-984,OVERPAID,2025-09-17T02:09:54.789Z,,
334b8099-c580-440e-970a-23dd318f0791,INV0116,41,4280,0,4280,UNPAID,2025-09-17T02:09:54.789Z,,
f8a8e7a4-0733-484e-8eef-0d484d3e7763,INV0133,35,3515,6426,-2910,OVERPAID,2025-09-17T02:09:54.789Z,,
7ce1ab00-d2b1-45dd-952e-51c78cc38112,INV0189,41,3335,0,3335,UNPAID,2025-09-17T02:09:54.789Z,,
1bfc8aa9-6d91-41f9-a1e5-137f20eafb77,INV0047,14,1771,10126,-8355,OVERPAID,2025-09-17T02:09:54.789Z,,
e4bfdd6a-65d8-49ea-81cf-6316470e6120,INV0054,47,2820,17199,-14378,OVERPAID,2025-09-17T02:09:54.789Z,,
b6d5cca6-09fc-4e3f-bce3-1e2f40e9f3d1,INV0141,5,2606,9200,-6594,OVERPAID,2025-09-17T02:09:54.789Z,,
b25ecb31-7611-4e26-aa81-7edb08cde58f,INV0188,13,3602,4120,-518,OVERPAID,2025-09-17T02:09:54.789Z,,
9bdc246e-13f8-448b-ba0f-091270e67777,INV0018,2,1274,20312,-19039,OVERPAID,2025-09-17T02:09:54.789Z,,
35f3a13e-a465-48b5-a025-f1475a0f277d,INV0134,1,3542,13526,-9983,OVERPAID,2025-09-17T02:09:54.789Z,,
12a4ebf0-c0cb-4658-8df7-577aa4ed6eb1,INV0147,15,4461,7420,-2959,OVERPAID,2025-09-17T02:09:54.789Z,,
8b2157dd-0502-40f5-b52c-c7c37a57c0d5,INV0161,45,723,17344,-16622,OVERPAID,2025-09-17T02:09:54.789Z,,
d841bc22-390f-4b96-b2c6-6ce9924eb561,INV0185,33,867,14061,-13195,OVERPAID,2025-09-17T02:09:54.789Z,,
61580f5d-e1ed-4778-814c-3b34e2177167,INV0197,33,1844,14061,-12217,OVERPAID,2025-09-17T02:09:54.789Z,,
bb545e14-dec5-4564-bf99-9e748e48fe24,INV0002,29,1684,20817,-19133,OVERPAID,2025-09-17T02:09:54.789Z,,
a42d1ca0-edb9-4f64-b5d7-38d812e81a7c,INV0015,24,352,9907,-9555,OVERPAID,2025-09-17T02:09:54.789Z,,
ce26adeb-e2f2-468f-9c7e-28c7e06510bf,INV0016,3,1465,4584,-3118,OVERPAID,2025-09-17T02:09:54.789Z,,
e79854c4-62eb-4b67-ba46-dcc8a5b39271,INV0019,24,810,9907,-9097,OVERPAID,2025-09-17T02:09:54.789Z,,
99f6d463-71ea-4e7d-ae93-fa193aaa7478,INV0029,25,3204,13968,-10764,OVERPAID,2025-09-17T02:09:54.789Z,,
c48ca367-c810-4506-b717-409f6b99bba0,INV0037,44,3420,7350,-3930,OVERPAID,2025-09-17T02:09:54.789Z,,
0d4cfe86-5218-4e9f-9772-6178b9bd3e71,INV0032,42,4193,9211,-5018,OVERPAID,2025-09-17T02:09:54.789Z,,
a82eb0be-3f77-4b08-9582-a0d704c1ce9b,INV0177,44,2251,7350,-5099,OVERPAID,2025-09-17T02:09:54.789Z,,
21dfef16-7e25-48c4-bb25-79185cb86083,INV0068,42,512,9211,-8698,OVERPAID,2025-09-17T02:09:54.789Z,,
dfe28a82-5616-490e-b953-924f64cfb786,INV0073,44,597,7350,-6753,OVERPAID,2025-09-17T02:09:54.789Z,,
85ee5f64-e153-432d-9a4a-160a68cbab3b,INV0083,23,1694,14677,-12982,OVERPAID,2025-09-17T02:09:54.789Z,,
94ddb9ae-fcd8-4e87-9944-b6d801af0fcc,INV0104,44,219,7350,-7131,OVERPAID,2025-09-17T02:09:54.789Z,,
90680eae-55da-4b48-b90b-015ad2949818,INV0164,29,1158,20817,-19659,OVERPAID,2025-09-17T02:09:54.789Z,,
74b57cf1-6096-4635-bfe0-eddf5225c652,INV0091,26,1399,15116,-13716,OVERPAID,2025-09-17T02:09:54.789Z,,
95a4b885-bc14-410f-8f1b-c8082dfc630e,INV0132,27,3730,9428,-5699,OVERPAID,2025-09-17T02:09:54.789Z,,
3af2ab1c-8e77-46af-8aad-c3a9f642cc2c,INV0194,27,3097,9428,-6331,OVERPAID,2025-09-17T02:09:54.789Z,,
39029c12-22d9-415f-9a6a-4e2786be56a6,INV0094,41,2026,0,2026,UNPAID,2025-09-17T02:09:54.789Z,,
11fd4340-8b67-4f69-8172-4a5efac2eb03,INV0127,37,3114,6715,-3601,OVERPAID,2025-09-17T02:09:54.789Z,,
ba64ea11-289e-4d9a-9d28-890227704ff9,INV0145,27,3540,9428,-5889,OVERPAID,2025-09-17T02:09:54.789Z,,
bb76ac29-39bf-4bf7-9b3c-48fa94659a85,INV0178,44,484,7350,-6866,OVERPAID,2025-09-17T02:09:54.789Z,,
2b7d20aa-e02a-4034-ba56-82d24fb21b05,INV0173,45,2630,17344,-14714,OVERPAID,2025-09-17T02:09:54.789Z,,
504b52e2-7025-4cc6-b4de-decc4ed719c4,INV0186,1,1326,13526,-12199,OVERPAID,2025-09-17T02:09:54.789Z,,
a8b62670-e6c2-45e2-9ec3-4e25c3a6ceed,INV0174,6,1682,9668,-7986,OVERPAID,2025-09-17T02:09:54.789Z,,
b5950055-86fd-490b-a6db-ed1b5edb9c74,INV0196,37,1314,6715,-5401,OVERPAID,2025-09-17T02:09:54.789Z,,
ba6f057a-e0f6-4a9c-86fd-4814ecbfd979,INV0013,36,3087,12156,-9069,OVERPAID,2025-09-17T02:09:54.789Z,,
b281eeb0-3226-495c-a52b-8e59baba8e76,INV0022,38,1286,7388,-6102,OVERPAID,2025-09-17T02:09:54.789Z,,
04008adf-3bf1-456f-b51d-56887a448d16,INV0049,9,4631,7653,-3022,OVERPAID,2025-09-17T02:09:54.789Z,,
8de43753-636b-4eee-afb5-6072f3fb515b,INV0074,34,3351,14664,-11313,OVERPAID,2025-09-17T02:09:54.789Z,,
49b19d4a-5ad5-49f0-85ca-0030dc26b126,INV0063,50,3657,7314,-3657,OVERPAID,2025-09-17T02:09:54.789Z,,
989bc619-c255-4b02-b3aa-6f32b9f52932,INV0066,2,3921,20312,-16391,OVERPAID,2025-09-17T02:09:54.789Z,,
639d513e-aad3-4d71-be07-f23830996815,INV0097,45,3995,17344,-13350,OVERPAID,2025-09-17T02:09:54.789Z,,
ab1cd861-3e4f-4bae-8f93-7d0537f6f03d,INV0170,28,3223,4650,-1427,OVERPAID,2025-09-17T02:09:54.789Z,,
c9ecdb27-a8e6-4565-9d64-64d202cf6e7b,INV0200,24,669,9907,-9238,OVERPAID,2025-09-17T02:09:54.789Z,,
c17c1d35-a6da-4a28-b499-dd9823b36161,INV0052,20,3334,7071,-3737,OVERPAID,2025-09-17T02:09:54.789Z,,
5126dc6c-3fa5-4a50-9ffb-f7294180ae69,INV0061,17,1761,5284,-3523,OVERPAID,2025-09-17T02:09:54.789Z,,
5f7d5f79-59ce-4507-a71c-6d3b2f2a79af,INV0139,3,4349,4584,-235,OVERPAID,2025-09-17T02:09:54.789Z,,
edd741aa-fadb-4388-a529-f74490336f7a,INV0080,15,1199,7420,-6221,OVERPAID,2025-09-17T02:09:54.789Z,,
b872f078-83f6-4bc9-93ca-ca6a2b83112b,INV0166,13,518,4120,-3602,OVERPAID,2025-09-17T02:09:54.789Z,,
cff027df-7a50-4e97-8f67-9e63525bd3c5,INV0171,2,3658,20312,-16655,OVERPAID,2025-09-17T02:09:54.789Z,,
6c00caf4-89c7-4bc8-8838-fc653bb9e588,INV0195,9,2156,7653,-5497,OVERPAID,2025-09-17T02:09:54.789Z,,
0b66e76d-b8ca-4c39-b7fe-74a5d6f5451b,INV0118,7,1987,1987,0,MATCHED,2025-09-17T02:09:54.789Z,,
89fbcaaf-ce16-4a1b-9d94-f3594294f076,INV0144,39,3285,6971,-3686,OVERPAID,2025-09-17T02:09:54.789Z,,
9c3d35d2-3ad8-4237-8a2f-97d771f3d4c5,INV0155,32,1504,1857,-353,OVERPAID,2025-09-17T02:09:54.789Z,,
89d42033-0448-44a2-b955-abb6b6ab35a4,INV0199,44,171,7350,-7180,OVERPAID,2025-09-17T02:09:54.789Z,,
15dc27c8-f22f-4f3c-b683-47ecb39763e2,INV0109,8,4583,5025,-443,OVERPAID,2025-09-17T02:09:54.789Z,,
d48c2457-6e56-4c47-a8ea-cc284af2c71e,INV0082,14,1263,10126,-8863,OVERPAID,2025-09-17T02:09:54.789Z,,
969f1a63-b595-48da-b406-c9ed983a6e88,INV0099,25,2927,13968,-11042,OVERPAID,2025-09-17T02:09:54.789Z,,
1346ccea-f67b-46c5-9df8-69a9610f9215,INV0131,22,4399,8950,-4551,OVERPAID,2025-09-17T02:09:54.789Z,,
6d5b3fb6-371c-4099-8e32-f53c13c7f829,INV0149,26,1940,15116,-13176,OVERPAID,2025-09-17T02:09:54.789Z,,
2180ce4c-eb99-4eb8-8c14-16693e0b1a3c,INV0176,28,1427,4650,-3223,OVERPAID,2025-09-17T02:09:54.789Z,,
1ca31c39-3ace-4c4b-aa85-b6de86aec686,INV0182,28,3510,4650,-1140,OVERPAID,2025-09-17T02:09:54.789Z,,
8ae07f0c-38c7-4285-ac62-beb098736d1b,INV0191,39,4779,6971,-2192,OVERPAID,2025-09-17T02:09:54.789Z,,
f8cb9763-9673-4c3c-a41d-e0c4c29bffb5,INV0021,30,4930,18714,-13784,OVERPAID,2025-09-17T02:09:54.789Z,,
e0637063-91ce-4dc7-9d59-1a52c143820c,INV0025,33,1264,14061,-12797,OVERPAID,2025-09-17T02:09:54.789Z,,
d41af21d-1176-4d46-879d-c52dc993fdc4,INV0102,24,3640,9907,-6267,OVERPAID,2025-09-17T02:09:54.789Z,,
45253641-2f3c-4a23-8e2e-bddccafdded6,INV0062,36,1811,12156,-10344,OVERPAID,2025-09-17T02:09:54.789Z,,
492efbb9-c70c-4b35-81ea-7b2b1276d0d0,INV0031,27,542,9428,-8886,OVERPAID,2025-09-17T02:09:54.789Z,,
48d939f3-fbe7-430a-9efa-72200c584eaa,INV0048,50,656,7314,-6658,OVERPAID,2025-09-17T02:09:54.789Z,,
22656570-26cc-4fbf-9932-ea8495eaac0e,INV0058,47,4496,17199,-12702,OVERPAID,2025-09-17T02:09:54.789Z,,
010b8684-7510-4b7a-bad8-cd9c35f1164f,INV0120,8,1653,5025,-3373,OVERPAID,2025-09-17T02:09:54.789Z,,
caaf7479-760c-43c7-b66f-498381b33594,INV0138,14,4070,10126,-6056,OVERPAID,2025-09-17T02:09:54.789Z,,
c09b999a-b516-46c2-ac4f-447a398b07c4,INV0071,18,3072,4928,-1857,OVERPAID,2025-09-17T02:09:54.789Z,,
0fd45bc5-9788-4c11-827c-542b990d785e,INV0103,1,1476,13526,-12050,OVERPAID,2025-09-17T02:09:54.789Z,,
309f78a6-1db8-4e03-ac9f-4406fb8078cd,INV0115,39,4822,6971,-2149,OVERPAID,2025-09-17T02:09:54.789Z,,
d0ec9134-c4b0-422f-ab49-43efa7e432ec,INV0119,9,4271,7653,-3383,OVERPAID,2025-09-17T02:09:54.789Z,,
07f88c2c-63f5-4f83-a960-7f20e674f954,INV0011,11,1496,5692,-4196,OVERPAID,2025-09-17T02:09:54.789Z,,
c2aba558-8704-4da1-8d17-89f19c9be31b,INV0129,44,786,7350,-6564,OVERPAID,2025-09-17T02:09:54.789Z,,
a71fafb8-c18c-4772-863f-2fb7bfbc5675,INV0154,49,2759,13511,-10752,OVERPAID,2025-09-17T02:09:54.789Z,,
1cc57e33-a5df-42b4-9556-238c1e69674e,INV0181,11,4196,5692,-1496,OVERPAID,2025-09-17T02:09:54.789Z,,
21c2dda6-db69-4d37-9e30-b21d10ed9714,INV0105,8,3263,5025,-1763,OVERPAID,2025-09-17T02:09:54.789Z,,
5f41d71c-6c4b-4d55-bf69-0c676b7865e6,INV0163,43,3873,14260,-10387,OVERPAID,2025-09-17T02:09:54.789Z,,
dc108fc1-000e-48b2-af14-ef9c87cfe474,INV0168,7,2704,1987,717,PARTIAL,2025-09-17T02:09:54.789Z,,
040adf1a-c26b-4b86-b424-349d6369a303,INV0003,15,2642,7420,-4778,OVERPAID,2025-09-17T02:09:54.789Z,,
4fb7cdf2-42cb-43ff-8254-aa1828ed3681,INV0004,43,3545,14260,-10715,OVERPAID,2025-09-17T02:09:54.789Z,,
0bff4624-e3da-4e75-ad2f-c3d49860e05a,INV0009,23,2537,14677,-12140,OVERPAID,2025-09-17T02:09:54.789Z,,
94af8b21-ef16-4e44-9237-7403e5f99e70,INV0027,22,1902,8950,-7047,OVERPAID,2025-09-17T02:09:54.789Z,,
acecfdc5-bd65-4301-a3ed-2179fc870708,INV0038,3,181,4584,-4402,OVERPAID,2025-09-17T02:09:54.789Z,,
f2190482-88de-416f-a938-c9679fbccf6a,INV0070,29,4503,20817,-16314,OVERPAID,2025-09-17T02:09:54.789Z,,
63f757e5-b877-4341-8e51-5390b3638f0c,INV0136,37,1539,6715,-5176,OVERPAID,2025-09-17T02:09:54.789Z,,
519c0f59-d11d-4654-845d-f9d66e269a13,INV0059,35,4512,6426,-1914,OVERPAID,2025-09-17T02:09:54.789Z,,
1427690e-6fc3-4b11-8da7-b8e079606163,INV0088,18,2885,4928,-2044,OVERPAID,2025-09-17T02:09:54.789Z,,
08b1cb68-73a7-4574-b8e6-a5687c06c118,INV0126,24,576,9907,-9331,OVERPAID,2025-09-17T02:09:54.789Z,,
31c850c8-0652-4160-ac9d-baef2ccedc82,INV0039,37,2609,6715,-4106,OVERPAID,2025-09-17T02:09:54.789Z,,
38fecb6d-5e94-4456-8425-f118a95df912,INV0060,14,3202,10126,-6924,OVERPAID,2025-09-17T02:09:54.789Z,,
f8c5e960-a3be-4309-ba26-0f9755675181,INV0108,17,4774,5284,-510,OVERPAID,2025-09-17T02:09:54.789Z,,
ab118f2c-54c5-4ebf-be7c-1f908f495d5c,INV0042,9,954,7653,-6699,OVERPAID,2025-09-17T02:09:54.789Z,,
111cc9d3-16c3-495f-94e2-e2afd58835e3,INV0124,48,3511,9409,-5898,OVERPAID,2025-09-17T02:09:54.789Z,,
cf76be23-f6be-43b6-aa5e-8630e2f4d4c0,INV0135,35,1862,6426,-4564,OVERPAID,2025-09-17T02:09:54.789Z,,
bd55b914-ba82-40d4-bae0-27403dc94486,INV0162,15,2659,7420,-4761,OVERPAID,2025-09-17T02:09:54.789Z,,
021b66cc-069d-4775-87c1-956bd9376a5e,INV0179,20,224,7071,-6846,OVERPAID,2025-09-17T02:09:54.789Z,,
e70dd52d-c6fa-41ac-b9ba-f89f544d6a1d,INV0040,7,1210,1987,-777,OVERPAID,2025-09-17T02:09:54.789Z,,
ead54c82-82f5-4d0f-a8b2-359f5eea7bee,INV0056,44,1285,7350,-6065,OVERPAID,2025-09-17T02:09:54.789Z,,
519b7146-9e95-4d39-939b-02443a6d6863,INV0114,42,4837,9211,-4374,OVERPAID,2025-09-17T02:09:54.789Z,,
67470b6c-703e-41d3-8b7e-088da2eb0b83,INV0172,42,4882,9211,-4329,OVERPAID,2025-09-17T02:09:54.789Z,,
b6bfbdbc-3080-4546-9106-ef983fe8b2bb,INV0150,42,561,9211,-8650,OVERPAID,2025-09-17T02:09:54.789Z,,
40834c2c-d8ec-4341-ba56-3cf9d7c37793,INV0187,27,2791,9428,-6637,OVERPAID,2025-09-17T02:09:54.789Z,,
825daee7-49a0-46bb-a8db-f61d534257e9,INV0152,32,276,1857,-1581,OVERPAID,2025-09-17T02:09:54.789Z,,
378f0501-631f-4982-8132-a8e50b9f6907,INV0005,8,1882,5025,-3144,OVERPAID,2025-09-17T02:09:54.789Z,,
98d4fa16-17ff-48bf-9d3a-577bb50f019b,INV0026,12,3668,0,3668,UNPAID,2025-09-17T02:09:54.789Z,,
4f62cb06-f49c-412e-980f-fda222fd8459,INV0093,45,4868,17344,-12476,OVERPAID,2025-09-17T02:09:54.789Z,,
714aa0b2-bc7b-4e02-8550-f1b95ca5bd4d,INV0096,15,3193,7420,-4227,OVERPAID,2025-09-17T02:09:54.789Z,,
78dff0f3-26d1-4bbd-9c60-b3048d27803b,INV0142,26,2557,15116,-12559,OVERPAID,2025-09-17T02:09:54.789Z,,
4e8d09ad-01af-4b76-a7d0-ccafb8411f4a,INV0024,21,3832,8156,-4324,OVERPAID,2025-09-17T02:09:54.789Z,,
4d2346e2-fc9b-4510-8a3d-0ca0cf3556ac,INV0081,8,3590,5025,-1436,OVERPAID,2025-09-17T02:09:54.789Z,,
083c5899-f818-495b-99a7-88ea6931013b,INV0098,1,2563,13526,-10963,OVERPAID,2025-09-17T02:09:54.789Z,,
d2dc4a9b-3c90-4b83-9a82-5a1bd7598e74,INV0036,47,2995,17199,-14203,OVERPAID,2025-09-17T02:09:54.789Z,,
c6d5e1a1-a50f-400d-8a34-6ac61ec36de1,INV0045,4,4690,3887,803,PARTIAL,2025-09-17T02:09:54.789Z,,
64974144-07ac-4e08-8a08-0325cbfe2d28,INV0057,8,556,5025,-4469,OVERPAID,2025-09-17T02:09:54.789Z,,
cb867217-5ceb-4f0f-bf68-00f255140bfd,INV0077,14,2789,10126,-7337,OVERPAID,2025-09-17T02:09:54.789Z,,
efe206f5-0845-4ee4-99eb-88ac51074d3b,INV0110,35,1914,6426,-4512,OVERPAID,2025-09-17T02:09:54.789Z,,
7ac7a330-2d2a-42ec-ae4c-27b5d78df621,INV0143,14,4012,10126,-6114,OVERPAID,2025-09-17T02:09:54.789Z,,
564b7697-da90-4c43-97eb-cfe1b8f2a438,INV0111,35,176,6426,-6250,OVERPAID,2025-09-17T02:09:54.789Z,,
c3c94672-7124-405a-8951-eb7756d6ce6c,INV0123,33,4687,14061,-9374,OVERPAID,2025-09-17T02:09:54.789Z,,
432d11ee-d841-46e0-b872-33819b600971,INV0156,4,2995,3887,-892,OVERPAID,2025-09-17T02:09:54.789Z,,
7c375090-2810-49d3-93b5-c8cbaf787b8a,INV0193,8,2816,5025,-2209,OVERPAID,2025-09-17T02:09:54.789Z,,
7f16b9d8-cb80-48aa-957c-fc1a97bba93b,INV0148,15,1756,7420,-5664,OVERPAID,2025-09-17T02:09:54.789Z,,
b5eb68b0-a1d5-436c-8d0a-259c88e7749b,INV0089,47,559,17199,-16640,OVERPAID,2025-09-17T02:09:54.789Z,,
3a4a08a7-e2ea-4d47-b925-bea068349956,INV0092,25,1296,13968,-12673,OVERPAID,2025-09-17T02:09:54.789Z,,
39d877a5-ebc0-4084-9c5c-dd778f28740c,INV0158,37,283,6715,-6432,OVERPAID,2025-09-17T02:09:54.789Z,,
c8819667-a4dd-4402-baf7-798989a72888,INV0167,32,353,1857,-1504,OVERPAID,2025-09-17T02:09:54.789Z,,
ea105f74-313e-4338-9e4a-9d283b956771,INV0008,19,1334,4498,-3164,OVERPAID,2025-09-17T02:09:54.789Z,,
16eb102b-83a8-418a-8583-86c9df94489e,INV0010,11,1574,5692,-4118,OVERPAID,2025-09-17T02:09:54.789Z,,
cac2b5a2-3e3f-4bd2-a496-f8816048f2ec,INV0017,22,4551,8950,-4399,OVERPAID,2025-09-17T02:09:54.789Z,,
bee3f0d8-36c5-4416-9dde-8b65a34b680f,INV0044,18,1995,4928,-2933,OVERPAID,2025-09-17T02:09:54.789Z,,
2375fd00-cdb0-487d-b309-f601bce9a874,INV0065,4,4447,3887,560,PARTIAL,2025-09-17T02:09:54.789Z,,
780d6741-2d20-4ec9-b111-1cc971dd70cd,INV0067,6,3246,9668,-6422,OVERPAID,2025-09-17T02:09:54.789Z,,
11defb39-e920-4cca-a32b-a1d5d5833d59,INV0151,13,2934,4120,-1186,OVERPAID,2025-09-17T02:09:54.789Z,,
8efb6c36-9ec8-447e-a947-d5c369ff0dc9,INV0064,40,4496,26610,-22114,OVERPAID,2025-09-17T02:09:54.789Z,,
a6e081b4-8a74-4b45-bc29-231b97a7c186,INV0121,12,931,0,931,UNPAID,2025-09-17T02:09:54.789Z,,
ab4c03e4-78ab-4780-b167-1a7c6bc0346d,INV0020,44,2498,7350,-4852,OVERPAID,2025-09-17T02:09:54.789Z,,
06434ddb-77a6-4b88-be53-95823d4f29a0,INV0034,16,1014,5964,-4950,OVERPAID,2025-09-17T02:09:54.789Z,,
2a69d111-8840-4f54-b190-b71e5cdd555b,INV0122,34,2828,14664,-11836,OVERPAID,2025-09-17T02:09:54.789Z,,
7e0de0da-c41a-487f-bc3f-b95ee1bc57ed,INV0030,49,2725,13511,-10785,OVERPAID,2025-09-17T02:09:54.789Z,,
93afdb22-64b7-417f-b761-9fdcacbca307,INV0055,7,2695,1987,708,PARTIAL,2025-09-17T02:09:54.789Z,,
8304dbad-0087-4d06-8b56-b3b2f2bcf7d8,INV0069,4,892,3887,-2995,OVERPAID,2025-09-17T02:09:54.789Z,,
974f7db3-e821-4b57-88df-82639fe69f8d,INV0137,47,4066,17199,-13133,OVERPAID,2025-09-17T02:09:54.789Z,,
6be65040-8753-49d1-a500-be550f08f600,INV0190,3,1472,4584,-3112,OVERPAID,2025-09-17T02:09:54.789Z,,
5c83c145-7c49-477b-ba53-6140a7060ed2,INV0169,22,2749,8950,-6201,OVERPAID,2025-09-17T02:09:54.789Z,,
f6186b0e-a5be-49b3-a1eb-fac42be0e228,INV0183,25,2104,13968,-11865,OVERPAID,2025-09-17T02:09:54.789Z,,
fe4cc359-6ed5-46f9-88f0-eef18d2072e0,INV0078,31,3490,3490,0,MATCHED,2025-09-17T02:09:54.789Z,,
35235838-371f-43b7-a269-16444e01eda9,INV0090,24,1902,9907,-8005,OVERPAID,2025-09-17T02:09:54.789Z,,
b928c774-8afe-479f-92b9-bfdb9ef0ef15,INV0128,35,4951,6426,-1475,OVERPAID,2025-09-17T02:09:54.789Z,,
4d43aae4-8351-4fc9-8f9a-59ba9b71476c,INV0153,39,2381,6971,-4590,OVERPAID,2025-09-17T02:09:54.789Z,,
5312c819-48e4-4bcf-8ac0-8fb17f22da66,INV0198,42,3813,9211,-5397,OVERPAID,2025-09-17T02:09:54.789Z,,
d07abca3-270a-4c8b-ab7d-d33abeed1960,INV0006,21,4862,8156,-3295,OVERPAID,2025-09-17T02:09:54.789Z,,
ed88cd86-983f-4d00-b55d-3d7cc8b5987f,INV0007,39,4816,6971,-2155,OVERPAID,2025-09-17T02:09:54.789Z,,
53fc864a-ffe2-4863-babb-5a568aaac729,INV0012,24,281,9907,-9626,OVERPAID,2025-09-17T02:09:54.789Z,,
a236051b-9c5d-4f86-a2f9-0f1695579ea3,INV0028,44,3198,7350,-4152,OVERPAID,2025-09-17T02:09:54.789Z,,
37fb1e20-ef25-4b35-917b-3d2422233cc2,INV0050,26,4399,15116,-10717,OVERPAID,2025-09-17T02:09:54.789Z,,
a26d5bcc-29ab-401c-bb83-8c747560656c,INV0072,26,145,15116,-14971,OVERPAID,2025-09-17T02:09:54.789Z,,
aa74849b-9ba8-4a72-be6f-2341858a6dd1,INV0046,25,774,13968,-13195,OVERPAID,2025-09-17T02:09:54.789Z,,
1773d8bc-2c5e-4590-8b81-62fae16c9b82,INV0053,28,4104,4650,-546,OVERPAID,2025-09-17T02:09:54.789Z,,
5dc34615-b12c-4605-9c1d-824bfadaf001,INV0130,40,2640,26610,-23970,OVERPAID,2025-09-17T02:09:54.789Z,,
602b0e49-905b-4e62-9481-78748acd1c6e,INV0159,23,4131,14677,-10546,OVERPAID,2025-09-17T02:09:54.789Z,,
68482ce9-bca3-4bec-9f36-c679f0c738b2,INV0087,45,3322,17344,-14022,OVERPAID,2025-09-17T02:09:54.789Z,,
abaa9c9b-6109-4ca4-97ad-f638ba2c453a,INV0106,24,968,9907,-8939,OVERPAID,2025-09-17T02:09:54.789Z,,
a29a33ac-4c88-4972-a442-d8423b39ce57,INV0033,28,1672,4650,-2979,OVERPAID,2025-09-17T02:09:54.789Z,,
bd921431-c87c-41fa-baaa-0d89d9553d44,INV0041,21,3261,8156,-4895,OVERPAID,2025-09-17T02:09:54.789Z,,
6cdcb499-89dd-4f2c-95e3-8ccd444fe251,INV0076,36,888,12156,-11268,OVERPAID,2025-09-17T02:09:54.789Z,,
13594bdf-7ad1-43c7-a6af-c3b9cf709714,INV0101,9,1057,7653,-6597,OVERPAID,2025-09-17T02:09:54.789Z,,
f9b5d650-9818-458e-8e4f-1d8900bb208b,INV0157,30,249,18714,-18465,OVERPAID,2025-09-17T02:09:54.789Z,,
b41115cc-565d-4e13-9c7f-7af103434cd8,INV0175,28,3996,4650,-654,OVERPAID,2025-09-17T02:09:54.789Z,,
bfef8623-af3e-4177-929c-5381908ab0da,INV0180,30,4817,18714,-13897,OVERPAID,2025-09-17T02:09:54.789Z,,
b52db68b-8315-475a-8508-c82169b267a2,INV0112,33,4649,14061,-9413,OVERPAID,2025-09-17T02:09:54.789Z,,
56428488-f303-493f-8d69-1994e3060d33,INV0146,9,3999,7653,-3654,OVERPAID,2025-09-17T02:09:54.789Z,,
56c1f90d-8cab-43bc-af38-5585dc6eedb8,INV0165,36,3152,12156,-9003,OVERPAID,2025-09-17T02:09:54.789Z,,
15c51964-07cc-4c76-bb51-c73e6f32833a,INV0192,6,3716,9668,-5952,OVERPAID,2025-09-17T02:09:54.789Z,,
05c68078-6777-49ca-81b1-8cbd43fd220f,INV0075,10,125,640,-515,OVERPAID,2025-09-17T02:09:54.789Z,,
a68dac10-2c08-41a6-ba59-6212090c1d81,INV0095,29,4471,20817,-16346,OVERPAID,2025-09-17T02:09:54.789Z,,
ef26b9e7-36fc-4ce9-a96f-d2de1a0d8117,INV0117,28,1543,4650,-3108,OVERPAID,2025-09-17T02:09:54.789Z,,
